protocol_id,elem_id,segmentation,comments,text
prot-1963--ak--4,i-18Lzrt41LzN7PbaAGxuW4,u,,Tydligen för att våra borgerliga kolleger i riksdagen inte skall bli rädda inför dessa försök till samordnande och planerande verksamhet nämns att det inte är något unikt som sker i Sverige utan att liknande planeringsåtgärder har vidtagits på andra håll i världen. Det heter: Â»En utblick i världen ger klara anvisningar om att en nations ansträngningar i en alltmer integrerad världsekonomi måste inriktas på samlade och så långt möjligt planerade insatser för att vår levnadsstandard och våra ekonomiska resurser skall kunna vidmakthållas och vidareutvecklas.Â»
prot-1964--fk--21,i-12oXcRVqNtJhpZTwhAk72,margin,,Onsdagen den 29 april 1964
prot-1964--fk--28,i-17hofwRwCnw3noXk7VE9V,margin,Debattens ämne,Ang. ändrade grunder för den frivilliga arbetslöshetsförsäkringen
prot-1964-höst-fk--41,i-1BvaUZCKf12insZod527s,unknown,"Saknar betalablänk, svår att söka efter därför",Ja
prot-1964--ak--21,i-112WZjUyJ9nRpXGujqHU1J,u,,de 150 000 kronor som Kungl. Maj:t har föreslagit.
prot-1964--ak--8,i-138BTo7pwQJs9EwGr1Kcy,note,,"nr 25, i anledning av Kungl. Maj:ts proposition angående fortsatt disposition av vissa äldre anslag inom kommunikationsdepartementets =:verksamhetsområde, och"
prot-1964--ak--5,i-14iMVu17va3uzLQnHzpgi,u,,Svar på frågor ang. förbättring av vissa ungdomars möjligheter till yrkesutbildning
prot-1965--fk--16,i-13EVKojwNkHF9yi7Zq6Uz,u,,"Herr Jacobssons inlägg finns det kanske inte så mycket att erinra mot. Det var mycket hovsamt framfört, och differenserna gäller väl mera graden än arten. Inledningsvis framhöll han att bostadsfrågan är en stor och betydelsefull fråga, och det kan jag utan tvekan stryka under - på den punkten är vi helt överens. Han sade något om att folkpartiet har längre gående initiativ, om jag fattade honom rätt, och att dessa hade sin betydelse i sammanhanget men att det inte var riktigt att tala om överbudspolitik. Det har jag kanske litet svårt att förstå. Om man från regeringshåll säger att vi på en tioårsperiod skall bygga 1 000 000 lägenheter, så säger folkpartiet att man skall bygga 1100 000 lägenheter. Jag vet faktiskt inte om detta i sak har någon större betydelse"
prot-1965--fk--17,i-14kjJKPJn7XZCNaFG4nsU,note,,"nor 726, av herr Möller och fröken Mattson, i anledning av Kungl. Maj:ts proposition nr 88, med förslag till lag angående ändring i lagen den 28 maj 1937 (nr 249) om inskränkningar i rätten att utbekomma allmänna handlingar"
prot-1965-höst-fk--34,i-17TvMCntCx2ovt6pmygPD,note,,"nr 142, i anledning av väckt motion om örlogsfartyget Ã„älvsnabbens ersättande med ett mässoch utställningsfartyg"
prot-1965--ak--17,i-14iGyQgigCZsUr7pFPMtE,margin,Protokollsnummer och sidnr,Nr 17 17
prot-1965--ak--5,i-15HKMUzf4eWkoEkJN8ti9,u,,"Herr talman! Innan en bilfabrikant släpper ut en ny modell äger långvariga och omsorgsfulla förberedelser rum. Men trots detta, trots allt det arbete och alla de kostnader, som läggs ned på forskning och testning, händer det, vilket vi väl alla känner till, att de första serierna av en ny modell har vissa barnsjukdomar. Det är då ett gemensamt intresse för både fabrikant och köpare att sådana barnsjukdomar snarast botas."
prot-1966--fk--8,i-12z8U4mXrmjMKnETBysYY,u,,"Vi är medvetna om att länsstyrelsernas lokalförhållanden inte överallt är tillfredsställande, och där åtgärder erfordras bör regeringen självfallet ha möjlighet att ingripa. Vi tror emellertid att det av oss tillstyrkta anslaget täcker de akuta behov, som kan komma att uppstå under nästa budgetår."
prot-1966-höst-fk--34,i-133mF1bVhbke1mPk9z43U,u,,"Herr talman! Jag skall börja med att bemöta herr Olssons inlägg. Han har ju nu ändrat sin formulering. När han tidigare talade om de kostnader som övervältrades från staten till exempelvis landstingen, sade han att kostnaderna för mentalsjukvården innebar en betydande övervältring. Men det är detta som vi ännu icke vet. Vi torde komma, som herr Olsson säger, att få en övervältring, men det är absolut felaktigt att säga att det hittills har skett en övervältring - som herr Olsson sade i sitt första anförande."
prot-1966-höst-fk--37,i-14ViXYfxAYVs5LzyHLuyo,intro,,Herr SKÃ…RMAN (fp):
prot-1966-höst-ak--39,i-11Vw8jRpWnMRtouYjNyUK,margin,,Onsdagen den 14 december 1966 fm.
prot-1966--ak--3,i-11nEZXjLQrNz1HbxJzEd2,margin,Debattens ämne,Vid remiss av statsverkspropositionen m. m.
prot-1966--ak--10,i-135K1e4Kma4wR4QfYM1gA,,"Saknar betalablänk, svår att söka efter därför",Nej
prot-1967--fk--35,i-11D2W7Vy4cb4shj2jwJCT,u,,"Om vi, med eller utan anslutning till EEC, måste beakta de priser som tillämpas där, blir det ingalunda de världsmarknadspriser man har bundit sig fast vid i vissa resonemang i propositionen och i utskottsutlåtandet."
prot-1967-höst-fk--40,i-112C3seEKsRVJ79cq7Y375,u,,"Låt mig emellertid ta upp några frågor som herr Wickman berörde i sin replik till mig och högerpartiet. Herr Wickman sade att det inte torde finnas någon regering som bedrivit det nordiska samarbetet med större skärpa än den svenska. Jag tror inte att ett sådant uttalande befrämjar saken. Tyvärr har vi kunnat konstatera att den svenska regeringens framträdande exempelvis när Nordiska rådet sammanträdde i Helsingfors inte var nämnvärt engagerat eller skärpt. När Nordiska rådets ekonomiska utskott hade sammanträde i augusti i år, då EEC-frågan skulle diskuteras, behagade inte ens handelsminister Lange från Sverige trots en inbjudan infinna sig för att ta upp en diskussion i dessa frågor. Det finns onekligen ett betydligt utrymme för en större aktivitet från svensk sida när det gäller det nordiska samarbetet och EEC. Herr Wickman säger att vårt intresse är att den engelska förhandlingen lyckas och att vi inte kan ta några initiativ som minskar Englands möjligheter. Ja, det är ett gemensamt intresse att Englands förhandlingar skall lyckas, men även i det avseendet skall vi se på utvecklingen med en betydande realism, och för ett mindre land som Sverige borde det ändå kännas litet beklagligt eller som ett memento när vi hörde att Englands chefsförhandlare, lord Chalfont, yttrade i Strasbourg för en tid sedan att Â»vi i England har fullt upp med våra egna problem och vi kan inte också ta upp några andra länders problem med De sexÂ». Nu sägs det ju så många egendomligheter både i Lausanne, i Strasbourg och i Bryssel, och vi skall kanske inte ta uttalandet alltför exakt, men det avslöjar en viss likgiltighet gentemot de små länderna från det största landet i EFTA."
prot-1967--fk--2,i-13h5UPzjPHSkS89zncBFs,u,,måste skapa den här fonden för näringslivet. Och när man höjer bilskatterna talar man om att det är i stället för avgifterna till högertrafikens genomförande. Likadant är det på de andra punkterna. Någon otroligt stor djärvhet visar man alltså inte när man talar om dessa skattehöjningar.
prot-1967-höst-ak--41,i-119jG613AQYcuMDT57PYX,u,,Jag sade att varje fall där en enskild människa inte kan få den vård hon behöver är en uppmaning till oss alla att göra ytterligare insatser. Men vi kan lika litet på detta område som på andra områden lyfta oss själva i håret. Resurserna växer men också kraven. Och här gäller det som i alla andra sammanhang att åstadkomma en så långt möjligt vettig och rimlig avvägning. Det är en sådan vi söker göra bl. a. genom att - som jag har betonat här i dag - ge långtidssjukvården en alldeles särskild plats då det gäller planering och aktivitet.
prot-1967--ak--12,i-164vHVSLH7JMiF25cBxJ5,u,,"Herr talman! Punkten 17 upptar ett förslag om anvisande av ett reservationsanslag på 1 miljon kronor till anpassningsåtgärder för invandrare. Det är ett alldeles nytt anslag, och redan detta har givit utskottet anledning att ta förslaget under särskilt allvarlig prövning. En sådan har också skett."
prot-1967--ak--11,i-16hWT1ukUZQQ3gm8E59XV,u,,"fall som varit aktuella - åtminstone tänkte jag närmast på fall av detta slag när jag framställde min interpellation. Dispens bör sålunda kunna beredas de ungdomar som för instundande sommar engagerat sig hårt, under förutsättning naturligtvis att engagemanget i någorlunda rimlig utsträckning kan anses ge erforderlig praktik."
prot-1968-höst-fk--41,i-11M56KRH7JjtFKA7fCPLx,note,,"dels motionen II: 1237, av herr Sjöholm,"
prot-1968--fk--4,i-13cLcs7qRhdD8yjZBvfUo,note,,"nr 641, av fru Nilsson och herr Ã…kesson, om bättre avskrivningsmöjligheter för växthus"
prot-1968-höst-ak--41,i-11jCPNh6zF2m5tVodrhQB,margin,Debattens ämne,"Revidering av läroplan för grundskolan, m. m."
prot-1968--ak--23,i-11pTHFqSutWfA11g6vihA,margin,Debattens ämne,Anslagen till rundradioverksamheten m. m. samt införande av färgtelevision m. m.
prot-1968--ak--11,i-13krqC6DBkSPXwBXGjX79,intro,,"Chefen för kommunikationsdepartementet, herr statsrådet LUNDKVIST:"
prot-1969--fk--19,i-11aABmgrPd2M515z9CsPD,u,,"Högern skrev den gången i sin motion, att Â»politiskt betingade knep av det slag regeringens förslag till en statlig investeringsbank innebär är inte ägnade att förbättra det svenska näringslivets arbetsvillkor. Det kan tvärtom befaras leda till ett sämre utnyttjande av vårt lands tillgångar och direkt försvåra inte minst de mindre och medelstora företagens arbetsmöjligheter med risk för ökad otrygghet för företagare och anställda.Â»"
prot-1969--fk--28,i-12zgdCXqYSuQVMPY4fsTP,note,,"Den, det ej vill, röstar"
prot-1969-höst-fk--35,i-16hoopdeYVXodnxDbDo5A,u,,"Med anledning av det uttalande som konstitutionsutskottets ärade ordförande gjorde om förhållandet till kyrkobokföringen vill jag påpeka att jag i min motion tagit upp den aspekten. Jag har nämligen skrivit: Â»Syftet skulle också kunna vinnas, åtminstone delvis, genom en ändring av förutsättning-"
prot-1969--ak--16,i-11Wx9LEhDquxGx6De9gzS,u,,"Jag tackar för svaret, och jag ser med glädje att det, om det blir svårigheter, är Kungl. Maj:t som til syvende og sidst skall avgöra saken. Jag litar på att jordbruksdepartementet bevakar utvecklingen, så att inte de svårigheter fiskarena redan har blir ännu större."
prot-1969-höst-ak--37,i-13Bi23YtQcMVnuDDmM5wM,margin,Debattens ämne,Rättsvården och ett samlat handlingsprogram för bekämpande av brottsligheten
prot-1969--ak--21,i-13HuuZeNX5jxKC29sNwyX,u,,"Beträffande skyddssynpunkterna, som var en huvudpunkt för fru Skantz, vill jag säga att man inte utan vidare kan ta för givet vad som är det bästa och minst ansträngande för den nyblivna modern. Ofta har ju folk inte bara ett barn, utan det finns redan tidigare ett antal sådana inom familjen."
prot-1970--fk--27,i-14EPWDxkkrW2uz8Fa7Vcm,u,,"I fråga om intransporterna av mer förädlade produkter gäller att ett transportstöd i åtskilliga fall skulle påverka konkurrensförutsättningarna för det norrländska näringslivet i ogynnsam riktning, i första hand för den del av det norrländska näringslivet som har sin huvudsakliga avsättning på den norrländska hemmamarknaden. När det gäller halvfabrikat och över huvud taget s.k. mellanprodukter kan man också rent allmänt säga att den i propositionen föreslagna konstruktionen med stöd till interna men inte till ingående transporter gynnar underleverantörsförhållanden i vad avser mer bearbetade halvfabrikat och mellanprodukter. Bortsett från det gäller att intransporter av råvaror, halvfabrikat och olika slags mellanprodukter i betydlig utsträckning redan i dag omfattas av fraktavtal, som innebär mer eller mindre långtgående rabatter för de ifrågavarande sändningarna in i stödområdet, rabatter som givetvis kommer att finnas kvar även i framtiden."
prot-1970--fk--4,i-14TKEvr2mm4g9KQdr3hVg,note,,"nr 667, av herr Lindblad, om inrättande i Gruvberget av en kursgård för kriminalvårdsklientel"
prot-1970-höst-ak--41,i-16hjrzjEW3N8fhBZ26HsD,margin,,Torsdagen den 3 december 1970
prot-1970-höst-ak--35,i-18LCVvLEinazx2GsjL8Bf,note,,"3) av herrar Tistad, Levin och Larsson i Umeå (samtliga fp), vilka ansett, att utskottet under A 1 och B 9 bort hemställa,"
prot-1971--94,i-11T8ky1uHeMoVruApcYxs,title,innehållsförteckning,Finansutskottets betänkande Nr 23 ang. förbättrad samhällsinformation =. ......s.s.---- 130
prot-1971--49,i-112Y1AkamYc4Bo3gAkpqki,u,,"s.k. stödområdet. I andra delar av landet har det efter direkta regeringsbeslut kunnat utgå i form av punktinsatser. Denna ordning kan naturligtvis inte vara tillfredsställande om man vill utnyttja lokaliseringsstödet för upprätthållande av de nya storkommunerna som näringsgeografiska enheter. Ett mera generellt verkande system måste då skapas. Lokaliseringslån och lokaliseringsbidrag är härvid väsentliga. Men angeläget är också att främja företagsamheten genom t. ex. produktionsrådgivning, yrkesutbildning och hjälp till försäljningsorganisation. För många kommuner är det särskilt viktigt att ökade sysselsättningsmöjligheter kan beredas för kvinnlig arbetskraft. En viktig fråga i sammanhanget är också att bostadsbyggandet fördelas på ett regionalpolitiskt riktigt sätt mellan kommunerna."
prot-1971--129,i-138r9mUetY5rcFQNX5ZNR,margin,Debattens ämne,utbyggnaden av Marvikens kraftstation
prot-1972--9,i-11aPGtQKsKudC89k45cf3,note,,Nr 340 av herr Olsson i Kil m. fl. om ökning av anslaget till Bidrag till ungdomsorganisationernas lokala verksamhet
prot-1972--73,i-11iNDUzVRfZE2GpgjdvRQ,note,,"2) under punkten H 6 Bidrag till hälsooch sjukvård för studerande anvisade ett förslagsanslag av 1 650 000 kronor, ett i förhållande till Kungl. Maj:ts förslag med 120 000 kronor förhöjt bidrag,"
prot-1972--134,i-11pEv4FwXHtDSoe9z8Bm7,margin,Debattens ämne,"Â§ 14 Ang. uppföljningen av riksdagens beslut om lagstadgad 18-årsgräns för utminutering och utskänkning av mellanöl, m. m."
prot-1973--33,i-115pYgSkHZXSX7bDwPhy3,margin,Debattens ämne,Sänkning av ålders-
prot-1973--143,i-1127hQWbMC32HzGybXuAei,margin,,Fredagen den
prot-1973--125,i-15sD55ZjSMuSB5urUFU8P,margin,,Nr 122-126
prot-1974--91,i-11qJ8XgPrGsyVRFuazt99,u,,"Herr talman! Det är bra att herr Wijkman nu så klart erkänner fördelarna i det studiemedelssystem vi här diskuterar och inte vidhåller idèn att banklån skulle vara bättre. Det är inte ens hugget som stucket, herr Wijkman, utan det här lånesystemet är verkligen förmånligare. Det tycker jag att vi har skyldighet att upplysa studenter och andra om, så att de inte vilseleds. I själva verket får de ökade kostnader om de väljer att gå den andra vägen."
prot-1974--139,i-112XaQn4YYQmgAS4ASZz8c,margin,,Nr 139 Tisdagen den
prot-1974--61,i-112cWAQzh9rnoighepemuh,intro,,Herr WERNER i Malmö (m):
prot-197576--13,i-112Y9zFHAbieqVpzv74pkv,margin,,Nr 13 Torsdagen den
prot-1975--93,i-13S79qYXjzUKPkMnZPPkL,note,,I enlighet härmed blev följande voteringsproposition uppläst och godkänd:
prot-197576--35,i-13jZ9aAuC93mdoyPTfDT8,intro,,Herr BERNDTSON (vpk):
prot-197677--84,i-19X6McoNiJPm7NQkHSCgB,margin,,Nr 84
prot-197677--28,i-1H5Sez2XnPdKHgCDgXckx,note,,Föredrogs utbildningsutskottets betänkande 1976/77:4 med anledning av motioner om lokaliseringen av det norra skogsinstitutet.
prot-197677--84,i-1QhEVL7nGFMCjaCPsuh2z,"u, margin",En sammanslagning av tal och debattens ämne som separeras med = tecknet,om staten producerade läromedlen. Man måste göra en sådan jämförelse = heter m. m.
prot-197778--51,i-131UwRcVqpWwBgdQ1Mj9Q,note,Siffra i innehållsförteckning,183
